,Categories,year,Title,link
516,Mechanical engineering/Transport,2018,APPARATUS AND METHOD FOR MONITORING CROPS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20200051963A
517,Instruments/Analysis of biological materials,2019,Crop monitoring system based on unmanned aerial vehicle and method of crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109883754B
518,Instruments/Measurement,2019,Crop monitoring system based on unmanned aerial vehicle and method of crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109883754B
519,Electrical engineering/Audio-visual technology,2019,Crop phenotype monitoring device and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN210469579U
520,Instruments/Measurement,2019,Crop phenotype monitoring device and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN210469579U
521,Instruments/Control,2019,Crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110968009A
522,Instruments/Measurement,2019,Monitoring terminal used in intelligent crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN210242858U
523,Mechanical engineering/Other special machines,2017,A CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020084963A1
524,Electrical engineering/IT methods for management,2017,CROPS MONITORING APPARATUS CROPS MONITORING METHOD AND CROPS MONITORING SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR102085029B1
525,Instruments/Control,2019,Real-time crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110825058A
526,Mechanical engineering/Other special machines,2019,Real-time crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110825058A
527,Electrical engineering/Computer technology,2019,Hyperspectral remote sensing image classification method combining quick region growth superpixel segmentation,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110796038A
528,Electrical engineering/Audio-visual technology,2019,Crop phenotype monitoring device and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110769209A
529,Instruments/Measurement,2019,Crop phenotype monitoring device and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110769209A
530,Electrical engineering/Audio-visual technology,2019,Crop monitoring device based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN209992018U
531,Instruments/Measurement,2019,Crop monitoring device based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN209992018U
532,Electrical engineering/IT methods for management,2018,METHOD APPARATUS AND COMPUTER PROGRAM FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20200000570A
533,Mechanical engineering/Transport,2018,METHOD APPARATUS AND COMPUTER PROGRAM FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20200000570A
534,Electrical engineering/Telecommunications,2018,Computer-based intelligent environmental control system of greenhouse,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110632961A
535,Instruments/Control,2018,Computer-based intelligent environmental control system of greenhouse,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110632961A
536,Mechanical engineering/Other special machines,2018,Computer-based intelligent environmental control system of greenhouse,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110632961A
537,Electrical engineering/Telecommunications,2019,Agricultural environment sensor power consumption control device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN209879305U
538,Instruments/Control,2019,Agricultural environment sensor power consumption control device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN209879305U
539,Mechanical engineering/Other special machines,2019,"Water, fertilizer and pesticide integrated system",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110603944A
540,Electrical engineering/Computer technology,2019,Disease and pest early-warning and prevention system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110583594A
541,Mechanical engineering/Other special machines,2019,Disease and pest early-warning and prevention system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110583594A
542,Mechanical engineering/Other special machines,2017,CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110602943A
543,Electrical engineering/Computer technology,2019,Method and system for identifying green plants in field crop growth monitoring image,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110532936A
544,Electrical engineering/IT methods for management,2019,Method and system for identifying green plants in field crop growth monitoring image,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110532936A
545,Mechanical engineering/Other special machines,2017,A CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3557972A1
546,Electrical engineering/Computer technology,2019,Hyperspectral image classification method based on discriminant sub-dictionaries and multi-scale superpixels,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110363089A
547,Electrical engineering/IT methods for management,2019,Method for guaranteeing no pollution to crop planting environment and tracing agricultural products,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110348862A
548,Instruments/Analysis of biological materials,2019,Method for guaranteeing no pollution to crop planting environment and tracing agricultural products,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110348862A
549,Instruments/Control,2019,Big data agricultural management system and method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110244804A
550,Electrical engineering/IT methods for management,2019,CROP BIOMETRICS DETECTION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019274257A1
551,Mechanical engineering/Other special machines,2019,CROP BIOMETRICS DETECTION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019274257A1
552,Electrical engineering/Computer technology,2019,CROP MODELS AND BIOMETRICS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019278988A1
553,Mechanical engineering/Transport,2019,CROP MODELS AND BIOMETRICS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019278988A1
554,Electrical engineering/Computer technology,2019,Method for inverting water content of winter wheat plants based on unmanned aerial vehicle multispectral remote sensing,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110222475A
555,Instruments/Measurement,2019,Method for inverting water content of winter wheat plants based on unmanned aerial vehicle multispectral remote sensing,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110222475A
556,Electrical engineering/Computer technology,2019,Crop monitoring system and method for agricultural Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110197308A
557,Electrical engineering/IT methods for management,2019,Crop monitoring system and method for agricultural Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110197308A
558,Electrical engineering/Telecommunications,2019,Device and method for controlling power consumption of agricultural environment sensor,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110161939A
559,Instruments/Control,2019,Device and method for controlling power consumption of agricultural environment sensor,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110161939A
560,Mechanical engineering/Other special machines,2017,A crop monitoring system and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=GB2558029B
561,Electrical engineering/Audio-visual technology,2017,Greenhouse crop three-dimensional shape monitoring device based on depth camera and monitoring method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108120473B
562,Electrical engineering/Telecommunications,2017,Greenhouse crop three-dimensional shape monitoring device based on depth camera and monitoring method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108120473B
563,Instruments/Measurement,2017,Greenhouse crop three-dimensional shape monitoring device based on depth camera and monitoring method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108120473B
564,Instruments/Control,2018,Crop growth monitoring equipment based on Internet of Things and wind energy,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN209070354U
565,Instruments/Analysis of biological materials,2019,Crop monitoring system based on unmanned aerial vehicle and method of crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109883754A
566,Instruments/Measurement,2019,Crop monitoring system based on unmanned aerial vehicle and method of crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109883754A
567,Electrical engineering/Computer technology,2019,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019170718A1
568,Electrical engineering/Telecommunications,2019,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019170718A1
569,Instruments/Analysis of biological materials,2019,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019170718A1
570,Instruments/Control,2019,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019170718A1
571,Instruments/Measurement,2019,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019170718A1
572,Mechanical engineering/Other special machines,2019,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019170718A1
573,Instruments/Measurement,2018,Crop canopy monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN208902035U
574,Electrical engineering/Computer technology,2018,A crop monitoring data processing method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109726360A
575,Electrical engineering/Digital communication,2018,A crop monitoring data processing method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109726360A
576,Electrical engineering/IT methods for management,2018,A crop monitoring data processing method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109726360A
577,Electrical engineering/IT methods for management,2017,CROPS MONITORING APPARATUS CROPS MONITORING METHOD AND CROPS MONITORING SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20190041647A
578,Electrical engineering/Computer technology,2016,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10241097B2
579,Electrical engineering/Telecommunications,2016,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10241097B2
580,Instruments/Analysis of biological materials,2016,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10241097B2
581,Instruments/Control,2016,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10241097B2
582,Instruments/Measurement,2016,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10241097B2
583,Mechanical engineering/Other special machines,2016,Multi-sensor platform for crop health monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10241097B2
584,Instruments/Measurement,2018,Rice nitrogen nutrition monitoring method based on unmanned aerial vehicle loaded active canopy sensor,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109444069A
585,Instruments/Measurement,2018,Crop section unit phenotype monitoring device and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109282744A
586,Instruments/Control,2018,Crop monitoring system and method based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109270909A
587,Mechanical engineering/Other special machines,2018,Crop monitoring system and method based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109270909A
588,Instruments/Measurement,2018,Crop growth monitoring method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109211791A
589,Instruments/Measurement,2018,Unmanned aerial vehicle-borne terahertz wave and hyperspectral remote sensing crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109187417A
590,Instruments/Measurement,2018,Equipment installation support for crop monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108731722A
591,Mechanical engineering/Other special machines,2018,COMBINE HARVESTER WITH CROP MONITORING SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2671173C1
592,Electrical engineering/Audio-visual technology,2018,Crop growth environment monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108490862A
593,Instruments/Control,2018,Crop growth environment monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108490862A
594,Instruments/Measurement,2018,Crop growth environment monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108490862A
595,Mechanical engineering/Other special machines,2018,Crop growth environment monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108490862A
596,Electrical engineering/Audio-visual technology,2018,Smart city crop monitoring system based on unmanned aerial vehicle,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108469275A
597,Electrical engineering/Computer technology,2018,Smart city crop monitoring system based on unmanned aerial vehicle,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108469275A
598,Instruments/Measurement,2018,Smart city crop monitoring system based on unmanned aerial vehicle,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108469275A
599,Electrical engineering/Audio-visual technology,2018,Crop monitoring device and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108460361A
600,Electrical engineering/Computer technology,2018,Crop monitoring device and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108460361A
601,Instruments/Measurement,2018,Crop monitoring device and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108460361A
602,Instruments/Measurement,2018,Crop monitoring method and device based on unmanned plane,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108267175A
603,Instruments/Control,2018,Monitoring system for crop planting,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108255218A
604,Mechanical engineering/Other special machines,2017,A crop monitoring system and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=GB2558029A
605,Mechanical engineering/Other special machines,2017,A CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA3047052A1
606,Mechanical engineering/Other special machines,2017,A CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO18115832A1
607,Mechanical engineering/Other special machines,2017,A CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2018115832A1
608,Electrical engineering/Audio-visual technology,2017,Greenhouse crop three-dimensional shape monitoring device based on depth camera and monitoring method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108120473A
609,Electrical engineering/Telecommunications,2017,Greenhouse crop three-dimensional shape monitoring device based on depth camera and monitoring method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108120473A
610,Instruments/Measurement,2017,Greenhouse crop three-dimensional shape monitoring device based on depth camera and monitoring method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108120473A
611,Instruments/Control,2015,Beidou-based crop growth monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN104881017B
612,Instruments/Measurement,2017,Crop VOCs (Volatile Organic Compounds) real-time monitoring device for crop monitoring and early warning,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN107741444A
613,Instruments/Analysis of biological materials,2016,Crop monitoring system based on sensor,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN206832282U
614,Instruments/Control,2016,Crop monitoring system based on sensor,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN206832282U
615,Instruments/Measurement,2016,Crop monitoring system based on sensor,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN206832282U
616,Electrical engineering/Digital communication,2017,Crop monitoring system applied to precision agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN107493335A
617,Electrical engineering/Telecommunications,2017,Crop monitoring system applied to precision agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN107493335A
618,Electrical engineering/Audio-visual technology,2017,CROP MONITORING AND ANALYSIS METHOD AND SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO17202388A1
619,Electrical engineering/Digital communication,2017,CROP MONITORING AND ANALYSIS METHOD AND SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO17202388A1
620,Electrical engineering/Telecommunications,2017,CROP MONITORING AND ANALYSIS METHOD AND SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO17202388A1
621,Instruments/Measurement,2017,CROP MONITORING AND ANALYSIS METHOD AND SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO17202388A1
622,Electrical engineering/Audio-visual technology,2017,CROP MONITORING AND ANALYSIS METHOD AND SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2017202388A1
623,Electrical engineering/Digital communication,2017,CROP MONITORING AND ANALYSIS METHOD AND SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2017202388A1
624,Electrical engineering/Telecommunications,2017,CROP MONITORING AND ANALYSIS METHOD AND SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2017202388A1
625,Instruments/Measurement,2017,CROP MONITORING AND ANALYSIS METHOD AND SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2017202388A1
626,Electrical engineering/Audio-visual technology,2017,System for hydraulic engineering channel integration detection and control,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN107065989A
627,Instruments/Control,2017,System for hydraulic engineering channel integration detection and control,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN107065989A
628,Instruments/Measurement,2017,System for hydraulic engineering channel integration detection and control,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN107065989A
629,Other fields/Civil engineering,2017,System for hydraulic engineering channel integration detection and control,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN107065989A
630,Instruments/Control,2017,Control method of multiple agriculture robots and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN106950954A
631,Electrical engineering/IT methods for management,2015,INTERNET OF THINGS APPARATUS AND SYSTEM FOR MONITORING CROP,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20170078167A
632,Instruments/Measurement,2015,INTERNET OF THINGS APPARATUS AND SYSTEM FOR MONITORING CROP,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20170078167A
633,Chemistry/Food chemistry,2015,METHOD OF SELECTION OF RASPBERRY VARIETIES FOR GROWING UNDER CONDITIONS OF THE REPUBLIC OF KOMI,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2015149724A
634,Mechanical engineering/Other special machines,2015,METHOD OF SELECTION OF RASPBERRY VARIETIES FOR GROWING UNDER CONDITIONS OF THE REPUBLIC OF KOMI,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2015149724A
635,Chemistry/Food chemistry,2015,METHOD OF SELECTION OF RASPBERRY VARIETIES FOR GROWING UNDER CONDITIONS OF THE REPUBLIC OF KOMI,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2620012C1
636,Mechanical engineering/Other special machines,2015,METHOD OF SELECTION OF RASPBERRY VARIETIES FOR GROWING UNDER CONDITIONS OF THE REPUBLIC OF KOMI,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2620012C1
637,Instruments/Control,2016,Real -time reciprocity monitoring devices of greenhouse crop growth information,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN206178392U
638,Electrical engineering/Digital communication,2016,METHOD AND APPARATUS TO AUTOMATICALLY FACILITATE CHANGES TO A FRESH PRODUCE DISPLAY,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2017040492A1
639,Electrical engineering/IT methods for management,2016,METHOD AND APPARATUS TO AUTOMATICALLY FACILITATE CHANGES TO A FRESH PRODUCE DISPLAY,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2017040492A1
640,Electrical engineering/Digital communication,2016,Method and Apparatus to Automatically Facilitate Changes to a Fresh Produce Display,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017061394A1
641,Electrical engineering/IT methods for management,2016,Method and Apparatus to Automatically Facilitate Changes to a Fresh Produce Display,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017061394A1
642,Mechanical engineering/Transport,2016,Method and Apparatus to Automatically Facilitate Changes to a Fresh Produce Display,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017061394A1
643,Instruments/Control,2016,Greenhouse crop growth information real-time peer-to-peer monitoring device and monitoring method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN106406178A
644,Instruments/Control,2016,Crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=TWM536779U
